City,Time,O3,PM2.5,PM10,CO,SO2,NO2,Temp,RHum,WSpd,O3_P1,O3_P4,O3_P8,O3_P24,PM2.5_P1,PM2.5_P4,PM2.5_P8,PM2.5_P24
Bangkok,2019-08-03 04:00:00+00:00,0.021,,25.0,0.2,0.0,0.014,30.2,65.0,5.5,0.018,0.02,0.006,0.013,,,,
Bangkok,2019-08-03 05:00:00+00:00,0.018,,25.0,0.21,0.0,0.016,30.8,62.0,5.5,0.016,0.016,0.004,0.016,,,,
Bangkok,2019-08-03 06:00:00+00:00,0.016,,25.0,0.19,0.0,0.014,31.6,56.0,9.4,0.016,0.008,0.003,0.02,,,,
Bangkok,2019-08-03 07:00:00+00:00,0.016,,25.0,0.21,0.0,0.014,31.3,61.0,5.5,0.02,0.008,0.006,0.023,,,,
Bangkok,2019-08-03 08:00:00+00:00,0.02,,25.0,0.14,0.0,0.011,30.9,62.0,5.5,0.016,0.006,0.01,0.02,,,,
Bangkok,2019-08-03 09:00:00+00:00,0.016,,25.0,0.24,0.0,0.014,31.0,61.0,9.4,0.008,0.004,0.012,0.019,,,,
Bangkok,2019-08-03 10:00:00+00:00,0.008,,25.0,0.48,0.0,0.019,29.9,66.0,5.5,0.008,0.003,0.0115,0.012,,,,
Bangkok,2019-08-03 11:00:00+00:00,0.008,,25.0,0.39,0.0,0.019,29.2,69.0,5.5,0.006,0.006,0.011,0.007,,,,
Bangkok,2019-08-03 12:00:00+00:00,0.006,,25.0,0.34,0.0,0.019,30.0,64.0,1.8,0.004,0.01,0.008,0.003,,,,
Bangkok,2019-08-03 13:00:00+00:00,0.004,,25.0,0.31,0.001,0.02,28.5,73.0,3.7,0.003,0.012,0.006,0.003,,,,
Bangkok,2019-08-03 14:00:00+00:00,0.003,,24.0,0.25,0.001,0.021,28.4,73.0,1.8,0.006,0.0115,0.005,0.001,,,,
Bangkok,2019-08-03 15:00:00+00:00,0.006,,24.0,0.15,0.001,0.017,28.2,65.0,5.4,0.01,0.011,0.005,0.002,,,,
Bangkok,2019-08-03 16:00:00+00:00,0.01,,24.0,0.05,0.0,0.01,28.6,71.0,1.8,0.012,0.008,0.005,0.002,,,,
Bangkok,2019-08-03 17:00:00+00:00,0.012,,23.0,0.02,0.0,0.006,28.5,71.0,1.8,0.0115,0.006,0.006,0.0035,,,,
Bangkok,2019-08-03 18:00:00+00:00,0.0115,,22.5,0.02,0.0,0.005,27.8,67.0,9.4,0.011,0.005,0.008,0.005,,,,
Bangkok,2019-08-03 19:00:00+00:00,0.011,,22.0,0.02,0.0,0.004,27.9,71.0,1.8,0.008,0.005,0.012,0.006,,,,
Bangkok,2019-08-03 20:00:00+00:00,0.008,,22.0,0.08,0.0,0.007,27.8,72.0,1.8,0.006,0.005,0.013,0.007,,,,
Bangkok,2019-08-03 21:00:00+00:00,0.006,,21.0,0.12,0.0,0.01,27.3,69.0,5.4,0.005,0.006,0.016,0.01,,,,
Bangkok,2019-08-03 22:00:00+00:00,0.005,,21.0,0.18,0.0,0.012,27.7,73.0,1.8,0.005,0.008,0.02,0.003,,,,
Bangkok,2019-08-03 23:00:00+00:00,0.005,,21.0,0.21,0.0,0.01,27.7,74.0,1.8,0.005,0.012,0.023,0.001,,,,
Bangkok,2019-08-04 00:00:00+00:00,0.005,,21.0,0.29,0.0,0.011,26.0,84.0,9.4,0.006,0.013,0.02,0.003,,,,
Bangkok,2019-08-04 01:00:00+00:00,0.006,,21.0,0.29,0.0,0.012,28.4,71.0,3.7,0.008,0.016,0.019,0.006,,,,
Bangkok,2019-08-04 02:00:00+00:00,0.008,,21.0,0.26,0.0,0.012,29.7,66.0,3.7,0.012,0.02,0.012,0.01,,,,
Bangkok,2019-08-04 03:00:00+00:00,0.012,,21.0,0.18,0.0,0.011,28.5,74.0,7.6,0.013,0.023,0.007,0.014,,,,
Bangkok,2019-08-04 04:00:00+00:00,0.013,,21.0,0.25,0.0,0.015,31.3,61.0,5.5,0.016,0.02,0.003,0.016,,,,
Bangkok,2019-08-04 05:00:00+00:00,0.016,,21.0,0.17,0.0,0.014,31.8,59.0,5.5,0.02,0.019,0.003,0.02,,,,
Bangkok,2019-08-04 06:00:00+00:00,0.02,,21.0,0.08,0.0,0.009,30.0,64.0,7.6,0.023,0.012,0.001,0.021,,,,
Bangkok,2019-08-04 07:00:00+00:00,0.023,,21.0,0.04,0.0,0.009,31.2,63.0,5.5,0.02,0.007,0.002,0.018000000000000002,,,,
Bangkok,2019-08-04 08:00:00+00:00,0.02,,20.0,0.09,0.0,0.011,31.2,63.0,5.5,0.019,0.003,0.002,0.015,,,,
Bangkok,2019-08-04 09:00:00+00:00,0.019,,20.0,0.16,0.0,0.013,31.0,64.0,5.4,0.012,0.003,0.0035,0.015,,,,
Bangkok,2019-08-04 10:00:00+00:00,0.012,,19.0,0.24,0.0,0.016,30.2,67.0,5.5,0.007,0.001,0.005,0.011,,,,
Bangkok,2019-08-04 11:00:00+00:00,0.007,,19.0,0.32,0.0,0.018,29.5,70.0,3.7,0.003,0.002,0.006,0.003,,,,
Bangkok,2019-08-04 12:00:00+00:00,0.003,,19.0,0.39,0.0,0.017,28.6,81.0,1.8,0.003,0.002,0.007,0.001,,,,
Bangkok,2019-08-04 13:00:00+00:00,0.003,,19.0,0.34,0.0,0.017,29.0,73.0,1.8,0.001,0.0035,0.01,0.001,,,,
Bangkok,2019-08-04 14:00:00+00:00,0.001,,19.0,0.35,0.0,0.019,28.8,74.0,1.8,0.002,0.005,0.003,0.001,,,,
Bangkok,2019-08-04 15:00:00+00:00,0.002,,18.0,0.27,0.0,0.016,26.5,88.0,0.0,0.002,0.006,0.001,0.001,,,,
Bangkok,2019-08-04 16:00:00+00:00,0.002,,18.0,0.3,0.0,0.015,27.9,79.0,1.8,0.0035,0.007,0.003,0.001,,,,
Bangkok,2019-08-04 17:00:00+00:00,0.0035,,18.5,0.19,0.0,0.012,27.8,78.0,0.0,0.005,0.01,0.006,0.003,,,,
Bangkok,2019-08-04 18:00:00+00:00,0.005,,19.0,0.08,0.0,0.009,26.3,88.0,1.8,0.006,0.003,0.01,0.005,,,,
Bangkok,2019-08-04 19:00:00+00:00,0.006,,19.0,0.08,0.0,0.006,27.0,81.0,0.0,0.007,0.001,0.014,0.003,,,,
Bangkok,2019-08-04 20:00:00+00:00,0.007,,19.0,0.04,0.0,0.004,27.1,80.0,0.0,0.01,0.003,0.016,0.005,,,,
Bangkok,2019-08-04 21:00:00+00:00,0.01,,19.0,0.12,0.0,0.007,26.0,88.0,0.0,0.003,0.006,0.02,0.002,,,,
Bangkok,2019-08-04 22:00:00+00:00,0.003,,19.0,0.33,0.0,0.016,27.0,81.0,1.8,0.001,0.01,0.021,0.001,,,,
Bangkok,2019-08-04 23:00:00+00:00,0.001,,19.0,0.77,0.001,0.019,26.9,82.0,1.8,0.003,0.014,0.018000000000000002,0.003,,,,
Bangkok,2019-08-05 00:00:00+00:00,0.003,,19.0,0.76,0.0,0.017,25.0,96.0,0.0,0.006,0.016,0.015,0.002,,,,
Bangkok,2019-08-05 01:00:00+00:00,0.006,,19.0,0.61,0.0,0.019,27.5,81.0,1.8,0.01,0.02,0.015,0.003,,,,
Bangkok,2019-08-05 02:00:00+00:00,0.01,,19.0,0.33,0.0,0.017,28.6,76.0,1.8,0.014,0.021,0.011,0.006,,,,
Bangkok,2019-08-05 03:00:00+00:00,0.014,,19.0,0.25,0.0,0.014,28.5,78.0,5.4,0.016,0.018000000000000002,0.003,0.015,,,,
Bangkok,2019-08-05 04:00:00+00:00,0.016,,19.0,0.19,0.0,0.014,30.2,69.0,3.7,0.02,0.015,0.001,0.022,,,,
Bangkok,2019-08-05 05:00:00+00:00,0.02,,19.0,0.13,0.0,0.012,30.7,66.0,3.7,0.021,0.015,0.001,0.022,,,,
Bangkok,2019-08-05 06:00:00+00:00,0.021,,19.0,0.11,0.0,0.014,32.2,65.0,5.4,0.018000000000000002,0.011,0.001,0.019999999999999997,,,,
Bangkok,2019-08-05 07:00:00+00:00,0.018000000000000002,,19.0,0.19,0.0,0.014,30.5,68.0,3.7,0.015,0.003,0.001,0.018,,,,
Bangkok,2019-08-05 08:00:00+00:00,0.015,,19.0,0.27,0.0,0.014,30.2,69.0,3.7,0.015,0.001,0.001,0.021,,,,
Bangkok,2019-08-05 09:00:00+00:00,0.015,,19.0,0.22,0.0,0.013,30.2,70.0,3.6,0.011,0.001,0.003,0.014,,,,
Bangkok,2019-08-05 10:00:00+00:00,0.011,,19.0,0.3,0.0,0.013,30.0,72.0,3.7,0.003,0.001,0.005,0.007,,,,
Bangkok,2019-08-05 11:00:00+00:00,0.003,,19.0,1.06,0.001,0.024,29.2,75.0,1.8,0.001,0.001,0.003,0.005,,,,
Bangkok,2019-08-05 12:00:00+00:00,0.001,,19.0,1.13,0.001,0.027,26.3,95.0,0.0,0.001,0.001,0.005,0.003,,,,
Bangkok,2019-08-05 13:00:00+00:00,0.001,,20.0,0.76,0.001,0.02,28.5,80.0,1.8,0.001,0.003,0.002,0.003,,,,
Bangkok,2019-08-05 14:00:00+00:00,0.001,,20.0,0.52,0.0,0.017,28.3,81.0,1.8,0.001,0.005,0.001,0.004,,,,
Bangkok,2019-08-05 15:00:00+00:00,0.001,,21.0,0.63,0.0,0.017,26.5,89.0,0.0,0.001,0.003,0.003,0.005,,,,
Bangkok,2019-08-05 16:00:00+00:00,0.001,,21.0,0.38,0.0,0.014,26.6,89.0,0.0,0.003,0.005,0.002,0.011,,,,
Bangkok,2019-08-05 17:00:00+00:00,0.003,,21.5,0.25,0.0,0.0115,26.6,89.0,0.0,0.005,0.002,0.003,0.005,,,,
Bangkok,2019-08-05 18:00:00+00:00,0.005,,22.0,0.12,0.0,0.009,26.6,89.0,0.0,0.003,0.001,0.006,0.002,,,,
Bangkok,2019-08-05 19:00:00+00:00,0.003,,22.0,0.16,0.0,0.009,26.8,87.0,0.0,0.005,0.003,0.015,0.002,,,,
Bangkok,2019-08-05 20:00:00+00:00,0.005,,22.0,0.16,0.0,0.007,26.8,86.0,0.0,0.002,0.002,0.022,0.001,,,,
Bangkok,2019-08-05 21:00:00+00:00,0.002,,22.0,0.26,0.0,0.011,26.0,90.0,0.0,0.001,0.003,0.022,0.001,,,,
Bangkok,2019-08-05 22:00:00+00:00,0.001,,23.0,0.55,0.0,0.017,26.9,87.0,0.0,0.003,0.006,0.019999999999999997,0.001,,,,
Bangkok,2019-08-05 23:00:00+00:00,0.003,,24.0,0.47,0.0,0.013,26.7,89.0,0.0,0.002,0.015,0.018,0.002,,,,
Bangkok,2019-08-06 00:00:00+00:00,0.002,,24.0,1.12,0.0,0.014,25.3,98.0,0.0,0.003,0.022,0.021,0.004,,,,
Bangkok,2019-08-06 01:00:00+00:00,0.003,,24.0,0.98,0.001,0.017,27.6,85.0,0.0,0.006,0.022,0.014,0.004,,,,
Bangkok,2019-08-06 02:00:00+00:00,0.006,,24.0,0.58,0.001,0.016,28.8,78.0,1.8,0.015,0.019999999999999997,0.007,0.01,,,,
Bangkok,2019-08-06 03:00:00+00:00,0.015,,25.0,0.32,0.0,0.019,29.0,78.0,5.4,0.022,0.018,0.005,0.014,,,,
Bangkok,2019-08-06 04:00:00+00:00,0.022,,25.0,0.24,0.0,0.018,30.7,70.0,1.8,0.022,0.021,0.003,0.022,,,,
Bangkok,2019-08-06 05:00:00+00:00,0.022,,25.0,0.18,0.0,0.019,31.4,68.0,3.7,0.019999999999999997,0.014,0.003,0.020999999999999998,,,,
Bangkok,2019-08-06 06:00:00+00:00,0.019999999999999997,,25.5,0.26,0.0,0.0215,32.5,64.0,1.8,0.018,0.007,0.004,0.02,,,,
Bangkok,2019-08-06 07:00:00+00:00,0.018,,26.0,0.34,0.0,0.024,31.1,70.0,3.7,0.021,0.005,0.005,0.014,,,,
Bangkok,2019-08-06 08:00:00+00:00,0.021,,27.0,0.36,0.0,0.022,30.8,71.0,3.7,0.014,0.003,0.011,0.008,,,,
Bangkok,2019-08-06 09:00:00+00:00,0.014,,27.0,0.22,0.0,0.015,31.0,69.0,5.4,0.007,0.003,0.005,0.006,,,,
Bangkok,2019-08-06 10:00:00+00:00,0.007,,27.0,0.45,0.0,0.021,30.4,72.0,3.7,0.005,0.004,0.002,0.003,,,,
Bangkok,2019-08-06 11:00:00+00:00,0.005,,28.0,0.58,0.0,0.018,29.6,75.0,1.8,0.003,0.005,0.002,0.002,,,,
Bangkok,2019-08-06 12:00:00+00:00,0.003,,28.0,0.6,0.0,0.017,28.8,80.0,0.0,0.003,0.011,0.001,0.002,,,,
Bangkok,2019-08-06 13:00:00+00:00,0.003,,27.0,0.45,0.0,0.017,28.7,80.0,1.8,0.004,0.005,0.001,0.002,,,,
Bangkok,2019-08-06 14:00:00+00:00,0.004,,27.0,0.31,0.0,0.015,28.4,81.0,1.8,0.005,0.002,0.001,0.002,,,,
Bangkok,2019-08-06 15:00:00+00:00,0.005,,26.0,0.23,0.0,0.012,28.5,85.0,0.0,0.011,0.002,0.002,0.001,,,,
Bangkok,2019-08-06 16:00:00+00:00,0.011,,26.0,0.11,0.0,0.007,27.6,85.0,0.0,0.005,0.001,0.004,0.001,,,,
Bangkok,2019-08-06 17:00:00+00:00,0.005,,25.0,0.23,0.0,0.012,27.2,86.0,0.0,0.002,0.001,0.004,0.001,,,,
Bangkok,2019-08-06 18:00:00+00:00,0.002,,25.0,0.22,0.0,0.012,25.8,96.0,0.0,0.002,0.001,0.01,0.002,,,,
Bangkok,2019-08-06 19:00:00+00:00,0.002,,24.0,0.19,0.0,0.012,27.5,85.0,0.0,0.001,0.002,0.014,0.002,,,,
Bangkok,2019-08-06 20:00:00+00:00,0.001,,24.0,0.23,0.0,0.011,27.4,85.0,0.0,0.001,0.004,0.022,0.001,,,,
Bangkok,2019-08-06 21:00:00+00:00,0.001,,24.0,0.28,0.0,0.012,25.5,94.0,0.0,0.001,0.004,0.020999999999999998,0.001,,,,
Bangkok,2019-08-06 22:00:00+00:00,0.001,,24.0,0.51,0.0,0.015,27.3,85.0,0.0,0.002,0.01,0.02,0.001,,,,
Bangkok,2019-08-06 23:00:00+00:00,0.002,,25.0,0.93,0.001,0.019,27.1,86.0,0.0,0.004,0.014,0.014,0.001,,,,
Bangkok,2019-08-07 00:00:00+00:00,0.004,,26.0,1.26,0.001,0.022,25.6,96.0,0.0,0.004,0.022,0.008,0.001,,,,
Bangkok,2019-08-07 01:00:00+00:00,0.004,,27.0,0.97,0.001,0.022,28.3,81.0,0.0,0.01,0.020999999999999998,0.006,0.003,,,,
Bangkok,2019-08-07 02:00:00+00:00,0.01,,27.0,0.35,0.0,0.016,29.5,75.0,1.8,0.014,0.02,0.003,0.006,,,,
Bangkok,2019-08-07 03:00:00+00:00,0.014,,27.0,0.29,0.0,0.02,29.2,71.0,0.0,0.022,0.014,0.002,0.009,,,,
Bangkok,2019-08-07 04:00:00+00:00,0.022,,27.0,0.27,0.0,0.027,31.3,68.0,3.7,0.020999999999999998,0.008,0.002,0.011,,,,
Bangkok,2019-08-07 05:00:00+00:00,0.020999999999999998,,27.5,0.30500000000000005,0.0005,0.0225,32.0,66.0,3.7,0.02,0.006,0.002,0.013,,,,
Bangkok,2019-08-07 06:00:00+00:00,0.02,,28.0,0.34,0.001,0.018,31.6,63.0,7.6,0.014,0.003,0.002,0.014,,,,
Bangkok,2019-08-07 07:00:00+00:00,0.014,,29.0,0.36,0.0,0.018,32.2,64.0,5.5,0.008,0.002,0.001,0.015,,,,
Bangkok,2019-08-07 08:00:00+00:00,0.008,,30.0,0.49,0.0,0.018,32.1,65.0,5.5,0.006,0.002,0.001,0.011,,,,
Bangkok,2019-08-07 09:00:00+00:00,0.006,,30.0,0.46,0.0,0.016,30.8,73.0,3.6,0.003,0.002,0.001,0.007,,,,
Bangkok,2019-08-07 10:00:00+00:00,0.003,,31.0,0.71,0.001,0.02,31.0,70.0,3.7,0.002,0.002,0.002,0.005,,,,
Bangkok,2019-08-07 11:00:00+00:00,0.002,,31.0,0.85,0.001,0.021,30.2,73.0,3.7,0.002,0.001,0.002,0.006,,,,
Bangkok,2019-08-07 12:00:00+00:00,0.002,,32.0,0.55,0.001,0.018,29.5,74.0,7.6,0.002,0.001,0.001,0.006,,,,
Bangkok,2019-08-07 13:00:00+00:00,0.002,,33.0,0.51,0.0,0.014,28.7,81.0,1.8,0.002,0.001,0.001,0.004,,,,
Bangkok,2019-08-07 14:00:00+00:00,0.002,,33.0,0.37,0.0,0.014,28.5,81.0,1.8,0.001,0.002,0.001,0.003,,,,
Bangkok,2019-08-07 15:00:00+00:00,0.001,,33.0,0.3,0.0,0.015,28.5,88.0,0.0,0.001,0.002,0.001,0.002,,,,
Bangkok,2019-08-07 16:00:00+00:00,0.001,,34.0,0.28,0.001,0.022,28.1,82.0,1.8,0.001,0.001,0.001,0.004,,,,
Bangkok,2019-08-07 17:00:00+00:00,0.001,,35.0,0.31,0.0,0.012,27.8,83.0,0.0,0.002,0.001,0.003,0.001,,,,
Bangkok,2019-08-07 18:00:00+00:00,0.002,,35.0,0.15,0.0,0.01,27.2,93.0,0.0,0.002,0.001,0.006,0.002,,,,
Bangkok,2019-08-07 19:00:00+00:00,0.002,,35.0,0.12,0.0,0.011,28.1,78.0,0.0,0.001,0.001,0.009,0.003,,,,
Bangkok,2019-08-07 20:00:00+00:00,0.001,,35.0,0.16,0.0,0.011,27.9,80.0,0.0,0.001,0.001,0.011,0.003,,,,
Bangkok,2019-08-07 21:00:00+00:00,0.001,,35.0,0.27,0.0,0.011,26.5,92.0,0.0,0.001,0.003,0.013,0.002,,,,
Bangkok,2019-08-07 22:00:00+00:00,0.001,,35.0,0.54,0.001,0.012,27.3,88.0,1.8,0.001,0.006,0.014,0.002,,,,
Bangkok,2019-08-07 23:00:00+00:00,0.001,,35.0,1.2,0.001,0.015,27.1,89.0,0.0,0.001,0.009,0.015,0.002,,,,
Bangkok,2019-08-08 00:00:00+00:00,0.001,,35.0,1.51,0.001,0.017,26.0,96.0,0.0,0.003,0.011,0.011,0.002,,,,
Bangkok,2019-08-08 01:00:00+00:00,0.003,,35.0,1.11,0.001,0.018,28.1,85.0,1.8,0.006,0.013,0.007,0.004,,,,
Bangkok,2019-08-08 02:00:00+00:00,0.006,,35.0,0.44,0.001,0.015,29.0,79.0,1.8,0.009,0.014,0.005,0.007,,,,
Bangkok,2019-08-08 03:00:00+00:00,0.009,,35.0,0.31,0.0,0.014,29.5,71.0,3.6,0.011,0.015,0.006,0.008,,,,
Bangkok,2019-08-08 04:00:00+00:00,0.011,,35.0,0.3,0.0,0.015,30.7,70.0,3.7,0.013,0.011,0.006,0.009,,,,
Bangkok,2019-08-08 05:00:00+00:00,0.013,,35.0,0.29,0.0,0.016,31.4,67.0,3.7,0.014,0.007,0.004,0.012,,,,
Bangkok,2019-08-08 06:00:00+00:00,0.014,,34.0,0.28,0.0,0.016,31.3,65.0,9.4,0.015,0.005,0.003,0.017,,,,
Bangkok,2019-08-08 07:00:00+00:00,0.015,,33.0,0.28,0.0,0.016,31.8,65.0,5.5,0.011,0.006,0.002,0.024,,,,
Bangkok,2019-08-08 08:00:00+00:00,0.011,,32.0,0.27,0.0,0.015,31.5,66.0,5.5,0.007,0.006,0.004,0.023,,,,
Bangkok,2019-08-08 09:00:00+00:00,0.007,,31.0,0.43,0.0,0.016,30.1,71.0,3.6,0.005,0.004,0.001,0.022,,,,
Bangkok,2019-08-08 10:00:00+00:00,0.005,,30.0,0.46,0.0,0.017,30.6,71.0,5.5,0.006,0.003,0.002,0.015,,,,
Bangkok,2019-08-08 11:00:00+00:00,0.006,,30.0,0.37,0.0,0.014,29.9,74.0,3.7,0.006,0.002,0.003,0.006,,,,
Bangkok,2019-08-08 12:00:00+00:00,0.006,,28.0,0.31,0.0,0.013,29.0,74.0,5.4,0.004,0.004,0.003,0.002,,,,
Bangkok,2019-08-08 13:00:00+00:00,0.004,,28.0,0.31,0.0,0.014,28.7,78.0,3.7,0.003,0.001,0.002,0.001,,,,
Bangkok,2019-08-08 14:00:00+00:00,0.003,,27.0,0.3,0.0,0.014,28.5,79.0,1.8,0.002,0.002,0.002,0.001,,,,
Bangkok,2019-08-08 15:00:00+00:00,0.002,,27.0,0.28,0.0,0.014,27.6,81.0,7.6,0.004,0.003,0.002,0.001,,,,
Bangkok,2019-08-08 16:00:00+00:00,0.004,,27.0,0.2,0.0,0.012,27.9,79.0,1.8,0.001,0.003,0.002,0.001,,,,
Bangkok,2019-08-08 17:00:00+00:00,0.001,,26.0,0.25,0.0,0.012,27.7,80.0,1.8,0.002,0.002,0.004,0.001,,,,
Bangkok,2019-08-08 18:00:00+00:00,0.002,,26.0,0.18,0.0,0.013,27.0,86.0,1.8,0.003,0.002,0.007,0.002,,,,
Bangkok,2019-08-08 19:00:00+00:00,0.003,,27.0,0.16,0.0,0.012,27.1,83.0,1.8,0.003,0.002,0.008,0.001,,,,
Bangkok,2019-08-08 20:00:00+00:00,0.003,,27.0,0.19,0.0,0.011,27.2,84.0,1.8,0.002,0.002,0.009,0.001,,,,
Bangkok,2019-08-08 21:00:00+00:00,0.002,,27.0,0.32,0.0,0.014,26.0,91.0,1.8,0.002,0.004,0.012,0.002,,,,
Bangkok,2019-08-08 22:00:00+00:00,0.002,,27.0,0.58,0.001,0.017,27.0,86.0,0.0,0.002,0.007,0.017,0.003,,,,
Bangkok,2019-08-08 23:00:00+00:00,0.002,,28.0,0.84,0.001,0.02,26.9,86.0,0.0,0.002,0.008,0.024,0.004,,,,
Bangkok,2019-08-09 00:00:00+00:00,0.002,,27.0,0.79,0.001,0.018,26.2,90.0,0.0,0.004,0.009,0.023,0.004,,,,
Bangkok,2019-08-09 01:00:00+00:00,0.004,,27.0,0.71,0.001,0.021,28.0,80.0,1.8,0.007,0.012,0.022,0.007,,,,
Bangkok,2019-08-09 02:00:00+00:00,0.007,,26.0,0.56,0.001,0.025,29.1,75.0,3.7,0.008,0.017,0.015,0.009,,,,
Bangkok,2019-08-09 03:00:00+00:00,0.008,,26.5,0.515,0.001,0.0235,30.4,69.0,7.6,0.009,0.024,0.006,0.011,,,,
Bangkok,2019-08-09 04:00:00+00:00,0.009,,27.0,0.47,0.001,0.022,31.0,68.0,5.5,0.012,0.023,0.002,0.012,,,,
Bangkok,2019-08-09 05:00:00+00:00,0.012,,27.0,0.45,0.0,0.022,31.7,65.0,5.5,0.017,0.022,0.001,0.016,,,,
Bangkok,2019-08-09 06:00:00+00:00,0.017,,27.0,0.43,0.0,0.024,29.0,85.0,0.0,0.024,0.015,0.001,0.019,,,,
Bangkok,2019-08-09 07:00:00+00:00,0.024,,28.0,0.31,0.0,0.021,31.9,64.0,5.5,0.023,0.006,0.001,0.021,,,,
Bangkok,2019-08-09 08:00:00+00:00,0.023,,28.0,0.24,0.0,0.017,31.3,67.0,5.5,0.022,0.002,0.001,0.015,,,,
Bangkok,2019-08-09 09:00:00+00:00,0.022,,29.0,0.25,0.0,0.015,30.0,78.0,3.6,0.015,0.001,0.001,0.014,,,,
Bangkok,2019-08-09 10:00:00+00:00,0.015,,29.0,0.29,0.0,0.014,29.6,77.0,5.5,0.006,0.001,0.002,0.013,,,,
Bangkok,2019-08-09 11:00:00+00:00,0.006,,29.0,0.45,0.0,0.019,29.3,78.0,3.7,0.002,0.001,0.001,0.009,,,,
Bangkok,2019-08-09 12:00:00+00:00,0.002,,29.0,0.55,0.0,0.019,29.5,80.0,5.4,0.001,0.001,0.001,0.008,,,,
Bangkok,2019-08-09 13:00:00+00:00,0.001,,30.0,0.52,0.0,0.017,28.3,83.0,3.7,0.001,0.001,0.002,0.009,,,,
Bangkok,2019-08-09 14:00:00+00:00,0.001,,31.0,0.45,0.0,0.015,28.0,84.0,3.7,0.001,0.002,0.003,0.008,,,,
Bangkok,2019-08-09 15:00:00+00:00,0.001,,31.0,0.42,0.0,0.013,28.2,87.0,0.0,0.001,0.001,0.004,0.009,,,,
Bangkok,2019-08-09 16:00:00+00:00,0.001,,32.0,0.28,0.0,0.013,27.7,84.0,1.8,0.001,0.001,0.004,0.009,,,,
Bangkok,2019-08-09 17:00:00+00:00,0.001,,32.0,0.2,0.0,0.011,27.6,84.0,3.7,0.002,0.002,0.007,0.01,,,,
Bangkok,2019-08-09 18:00:00+00:00,0.002,,32.0,0.21,0.0,0.011,28.0,84.0,0.0,0.001,0.003,0.009,0.012,,,,
Bangkok,2019-08-09 19:00:00+00:00,0.001,,32.0,0.2,0.0,0.016,27.3,87.0,1.8,0.001,0.004,0.011,0.012,,,,
Bangkok,2019-08-09 20:00:00+00:00,0.001,,32.0,0.17,0.0,0.021,27.3,87.0,0.0,0.002,0.004,0.012,0.009,,,,
Bangkok,2019-08-09 21:00:00+00:00,0.002,,32.0,0.13,0.0,0.02,27.5,84.0,0.0,0.003,0.007,0.016,0.01,,,,
Bangkok,2019-08-09 22:00:00+00:00,0.003,,31.0,0.22,0.0,0.021,27.3,87.0,0.0,0.004,0.009,0.019,0.009,,,,
Bangkok,2019-08-09 23:00:00+00:00,0.004,,30.0,0.21,0.0,0.015,27.3,87.0,0.0,0.004,0.011,0.021,0.005,,,,
Bangkok,2019-08-10 00:00:00+00:00,0.004,,28.0,0.32,0.0,0.013,27.6,84.0,0.0,0.007,0.012,0.015,0.008,,,,
Bangkok,2019-08-10 01:00:00+00:00,0.007,,28.0,0.18,0.0,0.007,28.2,83.0,0.0,0.009,0.016,0.014,0.010499999999999999,,,,
Bangkok,2019-08-10 02:00:00+00:00,0.009,,27.0,0.14,0.0,0.0075,29.2,78.0,1.8,0.011,0.019,0.013,0.013,,,,
Bangkok,2019-08-10 03:00:00+00:00,0.011,,26.0,0.1,0.0,0.008,29.5,76.0,3.6,0.012,0.021,0.009,0.015,,,,
Bangkok,2019-08-10 04:00:00+00:00,0.012,,26.0,0.14,0.0,0.008,30.7,73.0,1.8,0.016,0.015,0.008,0.018,,,,
Bangkok,2019-08-10 05:00:00+00:00,0.016,,25.0,0.1,0.0,0.007,31.1,72.0,1.8,0.019,0.014,0.009,0.017,,,,
Bangkok,2019-08-10 06:00:00+00:00,0.019,,24.0,0.08,0.0,0.007,31.4,70.0,9.4,0.021,0.013,0.008,0.017,,,,
Bangkok,2019-08-10 07:00:00+00:00,0.021,,24.0,0.15,0.0,0.01,31.0,73.0,3.7,0.015,0.009,0.009,0.018,,,,
Bangkok,2019-08-10 08:00:00+00:00,0.015,,23.0,0.21,0.0,0.013,30.8,75.0,3.7,0.014,0.008,0.009,0.018,,,,
Bangkok,2019-08-10 09:00:00+00:00,0.014,,23.0,0.17,0.0,0.008,29.6,77.0,1.8,0.013,0.009,0.01,0.017,,,,
Bangkok,2019-08-10 10:00:00+00:00,0.013,,22.0,0.19,0.0,0.008,30.1,78.0,3.7,0.009,0.008,0.012,0.016,,,,
Bangkok,2019-08-10 11:00:00+00:00,0.009,,22.0,0.29,0.0,0.009,29.5,81.0,1.8,0.008,0.009,0.012,0.015,,,,
Bangkok,2019-08-10 12:00:00+00:00,0.008,,21.0,0.23,0.0,0.009,29.0,79.0,9.4,0.009,0.009,0.009,0.013,,,,
Bangkok,2019-08-10 13:00:00+00:00,0.009,,20.0,0.15,0.0,0.009,28.8,82.0,1.8,0.008,0.01,0.01,0.011,,,,
Bangkok,2019-08-10 14:00:00+00:00,0.008,,19.0,0.19,0.0,0.011,28.6,81.0,1.8,0.009,0.012,0.009,0.011,,,,
Bangkok,2019-08-10 15:00:00+00:00,0.009,,18.0,0.15,0.0,0.009,28.5,81.0,3.6,0.009,0.012,0.005,0.01,,,,
Bangkok,2019-08-10 16:00:00+00:00,0.009,,17.0,0.13,0.0,0.008,28.2,78.0,1.8,0.01,0.009,0.008,0.012,,,,
